"No.","Time","Source","Destination","Protocol","Length","Info"
"202","70.190787","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=34040, ID=5345) [Reassembled in #223]"
"203","70.190787","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=35520, ID=5345) [Reassembled in #223]"
"204","70.190787","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=37000, ID=5345) [Reassembled in #223]"
"205","70.190787","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=38480, ID=5345) [Reassembled in #223]"
"206","70.190787","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=39960, ID=5345) [Reassembled in #223]"
"207","70.190787","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=41440, ID=5345) [Reassembled in #223]"
"208","70.190787","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=42920, ID=5345) [Reassembled in #223]"
"209","70.190787","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=44400, ID=5345) [Reassembled in #223]"
"210","70.190787","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=45880, ID=5345) [Reassembled in #223]"
"211","70.190787","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=47360, ID=5345) [Reassembled in #223]"
"212","70.190787","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=48840, ID=5345) [Reassembled in #223]"
"213","70.190787","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=50320, ID=5345) [Reassembled in #223]"
"214","70.190787","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=51800, ID=5345) [Reassembled in #223]"
"215","70.190787","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=53280, ID=5345) [Reassembled in #223]"
"216","70.190787","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=54760, ID=5345) [Reassembled in #223]"
"217","70.190787","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=56240, ID=5345) [Reassembled in #223]"
"218","70.190787","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=57720, ID=5345) [Reassembled in #223]"
"219","70.190787","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=59200, ID=5345) [Reassembled in #223]"
"220","70.190787","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=60680, ID=5345) [Reassembled in #223]"
"221","70.190787","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=62160, ID=5345) [Reassembled in #223]"
"222","70.190787","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=63640, ID=5345) [Reassembled in #223]"
"223","70.190787","192.168.164.1","192.168.164.200","ICMP","422","Echo (ping) request  id=0x0001, seq=145/37120, ttl=128 (reply in 268)"
"224","70.197108","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=0, ID=1422) [Reassembled in #268]"
"225","70.197387","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=1480, ID=1422) [Reassembled in #268]"
"226","70.197526","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=2960, ID=1422) [Reassembled in #268]"
"227","70.197611","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=4440, ID=1422) [Reassembled in #268]"
"228","70.197694","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=5920, ID=1422) [Reassembled in #268]"
"229","70.197777","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=7400, ID=1422) [Reassembled in #268]"
"230","70.197951","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=8880, ID=1422) [Reassembled in #268]"
"231","70.198084","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=10360, ID=1422) [Reassembled in #268]"
"232","70.198187","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=11840, ID=1422) [Reassembled in #268]"
"233","70.198270","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=13320, ID=1422) [Reassembled in #268]"
"234","70.198354","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=14800, ID=1422) [Reassembled in #268]"
"235","70.198476","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=16280, ID=1422) [Reassembled in #268]"
"236","70.198647","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=17760, ID=1422) [Reassembled in #268]"
"237","70.198752","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=19240, ID=1422) [Reassembled in #268]"
"238","70.198835","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=20720, ID=1422) [Reassembled in #268]"
"239","70.198916","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=22200, ID=1422) [Reassembled in #268]"
"240","70.199002","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=23680, ID=1422) [Reassembled in #268]"
"241","70.199134","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=25160, ID=1422) [Reassembled in #268]"
"242","70.199432","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=26640, ID=1422) [Reassembled in #268]"
"243","70.199521","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=28120, ID=1422) [Reassembled in #268]"
"244","70.199607","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=29600, ID=1422) [Reassembled in #268]"
"245","70.199688","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=31080, ID=1422) [Reassembled in #268]"
"246","70.199876","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=32560, ID=1422) [Reassembled in #268]"
"247","70.199986","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=34040, ID=1422) [Reassembled in #268]"
"248","70.200089","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=35520, ID=1422) [Reassembled in #268]"
"249","70.200171","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=37000, ID=1422) [Reassembled in #268]"
"250","70.200253","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=38480, ID=1422) [Reassembled in #268]"
"251","70.200385","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=39960, ID=1422) [Reassembled in #268]"
"252","70.200534","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=41440, ID=1422) [Reassembled in #268]"
"253","70.200678","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=42920, ID=1422) [Reassembled in #268]"
"254","70.200779","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=44400, ID=1422) [Reassembled in #268]"
"255","70.200862","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=45880, ID=1422) [Reassembled in #268]"
"256","70.200998","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=47360, ID=1422) [Reassembled in #268]"
"257","70.201123","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=48840, ID=1422) [Reassembled in #268]"
"258","70.201235","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=50320, ID=1422) [Reassembled in #268]"
"259","70.201343","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=51800, ID=1422) [Reassembled in #268]"
"260","70.201469","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=53280, ID=1422) [Reassembled in #268]"
"261","70.201612","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=54760, ID=1422) [Reassembled in #268]"
"262","70.201791","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=56240, ID=1422) [Reassembled in #268]"
"263","70.201875","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=57720, ID=1422) [Reassembled in #268]"
"264","70.201957","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=59200, ID=1422) [Reassembled in #268]"
"265","70.202043","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=60680, ID=1422) [Reassembled in #268]"
"266","70.202130","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=62160, ID=1422) [Reassembled in #268]"
"267","70.202262","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=63640, ID=1422) [Reassembled in #268]"
"268","70.202387","192.168.164.200","192.168.164.1","ICMP","422","Echo (ping) reply    id=0x0001, seq=145/37120, ttl=128 (request in 223)"
"269","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=0, ID=5346) [Reassembled in #313]"
"270","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=1480, ID=5346) [Reassembled in #313]"
"271","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=2960, ID=5346) [Reassembled in #313]"
"272","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=4440, ID=5346) [Reassembled in #313]"
"273","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=5920, ID=5346) [Reassembled in #313]"
"274","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=7400, ID=5346) [Reassembled in #313]"
"275","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=8880, ID=5346) [Reassembled in #313]"
"276","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=10360, ID=5346) [Reassembled in #313]"
"277","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=11840, ID=5346) [Reassembled in #313]"
"278","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=13320, ID=5346) [Reassembled in #313]"
"279","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=14800, ID=5346) [Reassembled in #313]"
"280","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=16280, ID=5346) [Reassembled in #313]"
"281","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=17760, ID=5346) [Reassembled in #313]"
"282","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=19240, ID=5346) [Reassembled in #313]"
"283","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=20720, ID=5346) [Reassembled in #313]"
"284","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=22200, ID=5346) [Reassembled in #313]"
"285","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=23680, ID=5346) [Reassembled in #313]"
"286","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=25160, ID=5346) [Reassembled in #313]"
"287","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=26640, ID=5346) [Reassembled in #313]"
"288","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=28120, ID=5346) [Reassembled in #313]"
"289","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=29600, ID=5346) [Reassembled in #313]"
"290","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=31080, ID=5346) [Reassembled in #313]"
"291","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=32560, ID=5346) [Reassembled in #313]"
"292","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=34040, ID=5346) [Reassembled in #313]"
"293","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=35520, ID=5346) [Reassembled in #313]"
"294","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=37000, ID=5346) [Reassembled in #313]"
"295","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=38480, ID=5346) [Reassembled in #313]"
"296","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=39960, ID=5346) [Reassembled in #313]"
"297","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=41440, ID=5346) [Reassembled in #313]"
"298","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=42920, ID=5346) [Reassembled in #313]"
"299","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=44400, ID=5346) [Reassembled in #313]"
"300","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=45880, ID=5346) [Reassembled in #313]"
"301","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=47360, ID=5346) [Reassembled in #313]"
"302","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=48840, ID=5346) [Reassembled in #313]"
"303","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=50320, ID=5346) [Reassembled in #313]"
"304","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=51800, ID=5346) [Reassembled in #313]"
"305","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=53280, ID=5346) [Reassembled in #313]"
"306","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=54760, ID=5346) [Reassembled in #313]"
"307","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=56240, ID=5346) [Reassembled in #313]"
"308","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=57720, ID=5346) [Reassembled in #313]"
"309","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=59200, ID=5346) [Reassembled in #313]"
"310","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=60680, ID=5346) [Reassembled in #313]"
"311","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=62160, ID=5346) [Reassembled in #313]"
"312","71.219028","192.168.164.1","192.168.164.200","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=63640, ID=5346) [Reassembled in #313]"
"313","71.219028","192.168.164.1","192.168.164.200","ICMP","422","Echo (ping) request  id=0x0001, seq=146/37376, ttl=128 (reply in 358)"
"314","71.225483","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=0, ID=1423) [Reassembled in #358]"
"315","71.225660","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=1480, ID=1423) [Reassembled in #358]"
"316","71.225763","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=2960, ID=1423) [Reassembled in #358]"
"317","71.225916","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=4440, ID=1423) [Reassembled in #358]"
"318","71.226834","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=5920, ID=1423) [Reassembled in #358]"
"319","71.227039","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=7400, ID=1423) [Reassembled in #358]"
"320","71.227141","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=8880, ID=1423) [Reassembled in #358]"
"321","71.227240","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=10360, ID=1423) [Reassembled in #358]"
"322","71.227396","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=11840, ID=1423) [Reassembled in #358]"
"323","71.227499","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=13320, ID=1423) [Reassembled in #358]"
"324","71.227595","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=14800, ID=1423) [Reassembled in #358]"
"325","71.227695","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=16280, ID=1423) [Reassembled in #358]"
"326","71.227795","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=17760, ID=1423) [Reassembled in #358]"
"327","71.228470","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=19240, ID=1423) [Reassembled in #358]"
"328","71.228691","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=20720, ID=1423) [Reassembled in #358]"
"329","71.228799","192.168.164.200","192.168.164.1","IPv4","1514","Fragmented IP protocol (proto=ICMP 1, off=22200, ID=1423) [Reassembled in #358]"
